case_id,activity,timestamp,region,customer,material_id,quantity,priority,event_date,is_high_priority,next_activity,next_timestamp,transition,duration_hours,sla_threshold_hours,is_sla_violation
ORD-0474,Quality Check,2025-04-13 23:02:12,BR,CUST-BR-6206,MAT-10077,141,Normal,2025-04-13,0,Shipping Started,2025-04-14 06:43:36,Quality Check → Shipping Started,7.69,24,False
ORD-0474,Shipping Started,2025-04-14 06:43:36,BR,CUST-BR-6206,MAT-10077,141,Normal,2025-04-14,0,Delivered,2025-04-16 09:46:36,Shipping Started → Delivered,51.05,72,False
ORD-0475,Order Created,2025-03-31 12:28:00,CN,CUST-CN-2435,MAT-10027,603,Normal,2025-03-31,0,Order Approved,2025-03-31 16:12:24,Order Created → Order Approved,3.74,12,False
ORD-0475,Order Approved,2025-03-31 16:12:24,CN,CUST-CN-2435,MAT-10027,603,Normal,2025-03-31,0,Production Started,2025-04-01 10:08:12,Order Approved → Production Started,17.93,24,False
ORD-0475,Production Started,2025-04-01 10:08:12,CN,CUST-CN-2435,MAT-10027,603,Normal,2025-04-01,0,Quality Check,2025-04-03 01:30:24,Production Started → Quality Check,39.37,48,False
ORD-0475,Quality Check,2025-04-03 01:30:24,CN,CUST-CN-2435,MAT-10027,603,Normal,2025-04-03,0,Shipping Started,2025-04-03 10:05:48,Quality Check → Shipping Started,8.59,24,False
ORD-0475,Shipping Started,2025-04-03 10:05:48,CN,CUST-CN-2435,MAT-10027,603,Normal,2025-04-03,0,Delivered,2025-04-05 09:23:48,Shipping Started → Delivered,47.3,72,False
ORD-0476,Order Created,2025-05-31 17:05:00,BR,CUST-BR-3353,MAT-10026,223,Normal,2025-05-31,0,Order Approved,2025-05-31 19:48:48,Order Created → Order Approved,2.73,12,False
ORD-0476,Order Approved,2025-05-31 19:48:48,BR,CUST-BR-3353,MAT-10026,223,Normal,2025-05-31,0,Production Started,2025-06-01 23:33:48,Order Approved → Production Started,27.75,24,True
ORD-0476,Production Started,2025-06-01 23:33:48,BR,CUST-BR-3353,MAT-10026,223,Normal,2025-06-01,0,Quality Check,2025-06-03 03:47:36,Production Started → Quality Check,28.23,48,False
ORD-0476,Quality Check,2025-06-03 03:47:36,BR,CUST-BR-3353,MAT-10026,223,Normal,2025-06-03,0,Shipping Started,2025-06-03 18:42:12,Quality Check → Shipping Started,14.91,24,False
ORD-0476,Shipping Started,2025-06-03 18:42:12,BR,CUST-BR-3353,MAT-10026,223,Normal,2025-06-03,0,Delivered,2025-06-05 13:02:00,Shipping Started → Delivered,42.33,72,False
ORD-0477,Order Created,2025-03-11 14:11:00,BR,CUST-BR-8571,MAT-10090,244,High,2025-03-11,1,Order Approved,2025-03-11 16:36:48,Order Created → Order Approved,2.43,12,False
ORD-0477,Order Approved,2025-03-11 16:36:48,BR,CUST-BR-8571,MAT-10090,244,High,2025-03-11,1,Production Started,2025-03-15 14:44:00,Order Approved → Production Started,94.12,24,True
ORD-0477,Production Started,2025-03-15 14:44:00,BR,CUST-BR-8571,MAT-10090,244,High,2025-03-15,1,Quality Check,2025-03-16 09:36:12,Production Started → Quality Check,18.87,48,False
ORD-0477,Quality Check,2025-03-16 09:36:12,BR,CUST-BR-8571,MAT-10090,244,High,2025-03-16,1,Shipping Started,2025-03-16 17:11:36,Quality Check → Shipping Started,7.59,24,False
ORD-0477,Shipping Started,2025-03-16 17:11:36,BR,CUST-BR-8571,MAT-10090,244,High,2025-03-16,1,Delivered,2025-03-18 04:12:12,Shipping Started → Delivered,35.01,72,False
ORD-0478,Order Created,2025-04-29 11:01:00,CN,CUST-CN-1040,MAT-10019,153,Normal,2025-04-29,0,Order Approved,2025-04-29 13:31:36,Order Created → Order Approved,2.51,12,False
ORD-0478,Order Approved,2025-04-29 13:31:36,CN,CUST-CN-1040,MAT-10019,153,Normal,2025-04-29,0,Production Started,2025-04-30 15:33:24,Order Approved → Production Started,26.03,24,True
ORD-0478,Production Started,2025-04-30 15:33:24,CN,CUST-CN-1040,MAT-10019,153,Normal,2025-04-30,0,Quality Check,2025-05-01 22:11:12,Production Started → Quality Check,30.63,48,False
ORD-0478,Quality Check,2025-05-01 22:11:12,CN,CUST-CN-1040,MAT-10019,153,Normal,2025-05-01,0,Shipping Started,2025-05-02 09:59:12,Quality Check → Shipping Started,11.8,24,False
ORD-0478,Shipping Started,2025-05-02 09:59:12,CN,CUST-CN-1040,MAT-10019,153,Normal,2025-05-02,0,Delivered,2025-05-04 12:02:48,Shipping Started → Delivered,50.06,72,False
ORD-0479,Order Created,2025-03-04 08:07:00,BR,CUST-BR-5541,MAT-10063,175,Normal,2025-03-04,0,Order Approved,2025-03-04 12:45:24,Order Created → Order Approved,4.64,12,False
ORD-0479,Order Approved,2025-03-04 12:45:24,BR,CUST-BR-5541,MAT-10063,175,Normal,2025-03-04,0,Production Started,2025-03-05 01:14:48,Order Approved → Production Started,12.49,24,False
ORD-0479,Production Started,2025-03-05 01:14:48,BR,CUST-BR-5541,MAT-10063,175,Normal,2025-03-05,0,Quality Check,2025-03-06 12:15:24,Production Started → Quality Check,35.01,48,False
ORD-0479,Quality Check,2025-03-06 12:15:24,BR,CUST-BR-5541,MAT-10063,175,Normal,2025-03-06,0,Shipping Started,2025-03-06 23:47:12,Quality Check → Shipping Started,11.53,24,False
ORD-0479,Shipping Started,2025-03-06 23:47:12,BR,CUST-BR-5541,MAT-10063,175,Normal,2025-03-06,0,Delivered,2025-03-09 03:19:00,Shipping Started → Delivered,51.53,72,False
ORD-0480,Order Created,2025-05-12 17:01:00,BR,CUST-BR-5252,MAT-10020,105,Normal,2025-05-12,0,Order Approved,2025-05-12 20:31:00,Order Created → Order Approved,3.5,12,False
ORD-0480,Order Approved,2025-05-12 20:31:00,BR,CUST-BR-5252,MAT-10020,105,Normal,2025-05-12,0,Production Started,2025-05-13 10:19:36,Order Approved → Production Started,13.81,24,False
ORD-0480,Production Started,2025-05-13 10:19:36,BR,CUST-BR-5252,MAT-10020,105,Normal,2025-05-13,0,Quality Check,2025-05-15 00:26:12,Production Started → Quality Check,38.11,48,False
ORD-0480,Quality Check,2025-05-15 00:26:12,BR,CUST-BR-5252,MAT-10020,105,Normal,2025-05-15,0,Shipping Started,2025-05-15 10:02:48,Quality Check → Shipping Started,9.61,24,False
ORD-0480,Shipping Started,2025-05-15 10:02:48,BR,CUST-BR-5252,MAT-10020,105,Normal,2025-05-15,0,Delivered,2025-05-16 10:34:00,Shipping Started → Delivered,24.52,72,False
ORD-0481,Order Created,2025-01-13 12:18:00,CN,CUST-CN-9677,MAT-10081,101,Normal,2025-01-13,0,Order Approved,2025-01-13 16:35:24,Order Created → Order Approved,4.29,12,False
ORD-0481,Order Approved,2025-01-13 16:35:24,CN,CUST-CN-9677,MAT-10081,101,Normal,2025-01-13,0,Production Started,2025-01-14 11:37:12,Order Approved → Production Started,19.03,24,False
ORD-0481,Production Started,2025-01-14 11:37:12,CN,CUST-CN-9677,MAT-10081,101,Normal,2025-01-14,0,Quality Check,2025-01-15 10:36:36,Production Started → Quality Check,22.99,48,False
ORD-0481,Quality Check,2025-01-15 10:36:36,CN,CUST-CN-9677,MAT-10081,101,Normal,2025-01-15,0,Shipping Started,2025-01-15 17:29:24,Quality Check → Shipping Started,6.88,24,False
ORD-0481,Shipping Started,2025-01-15 17:29:24,CN,CUST-CN-9677,MAT-10081,101,Normal,2025-01-15,0,Delivered,2025-01-17 15:06:36,Shipping Started → Delivered,45.62,72,False
ORD-0482,Order Created,2025-06-25 12:17:00,IN,CUST-IN-6939,MAT-10012,226,Normal,2025-06-25,0,Order Approved,2025-06-25 15:21:48,Order Created → Order Approved,3.08,12,False
ORD-0482,Order Approved,2025-06-25 15:21:48,IN,CUST-IN-6939,MAT-10012,226,Normal,2025-06-25,0,Production Started,2025-06-26 07:04:24,Order Approved → Production Started,15.71,24,False
ORD-0482,Production Started,2025-06-26 07:04:24,IN,CUST-IN-6939,MAT-10012,226,Normal,2025-06-26,0,Quality Check,2025-06-27 04:01:24,Production Started → Quality Check,20.95,48,False
ORD-0482,Quality Check,2025-06-27 04:01:24,IN,CUST-IN-6939,MAT-10012,226,Normal,2025-06-27,0,Shipping Started,2025-06-27 10:57:12,Quality Check → Shipping Started,6.93,24,False
ORD-0482,Shipping Started,2025-06-27 10:57:12,IN,CUST-IN-6939,MAT-10012,226,Normal,2025-06-27,0,Delivered,2025-06-28 16:15:12,Shipping Started → Delivered,29.3,72,False
ORD-0483,Order Created,2025-01-27 11:09:00,BR,CUST-BR-9247,MAT-10028,51,Normal,2025-01-27,0,Order Approved,2025-01-27 15:20:24,Order Created → Order Approved,4.19,12,False
ORD-0483,Order Approved,2025-01-27 15:20:24,BR,CUST-BR-9247,MAT-10028,51,Normal,2025-01-27,0,Production Started,2025-01-28 15:53:24,Order Approved → Production Started,24.55,24,True
ORD-0483,Production Started,2025-01-28 15:53:24,BR,CUST-BR-9247,MAT-10028,51,Normal,2025-01-28,0,Quality Check,2025-01-30 05:54:00,Production Started → Quality Check,38.01,48,False
ORD-0483,Quality Check,2025-01-30 05:54:00,BR,CUST-BR-9247,MAT-10028,51,Normal,2025-01-30,0,Shipping Started,2025-01-30 20:59:24,Quality Check → Shipping Started,15.09,24,False
ORD-0483,Shipping Started,2025-01-30 20:59:24,BR,CUST-BR-9247,MAT-10028,51,Normal,2025-01-30,0,Delivered,2025-02-01 23:46:48,Shipping Started → Delivered,50.79,72,False
ORD-0484,Order Created,2025-04-28 09:07:00,IN,CUST-IN-3150,MAT-10002,116,Normal,2025-04-28,0,Order Approved,2025-04-28 12:03:24,Order Created → Order Approved,2.94,12,False
ORD-0484,Order Approved,2025-04-28 12:03:24,IN,CUST-IN-3150,MAT-10002,116,Normal,2025-04-28,0,Production Started,2025-04-29 03:10:00,Order Approved → Production Started,15.11,24,False
ORD-0484,Production Started,2025-04-29 03:10:00,IN,CUST-IN-3150,MAT-10002,116,Normal,2025-04-29,0,Quality Check,2025-04-30 05:37:36,Production Started → Quality Check,26.46,48,False
ORD-0484,Quality Check,2025-04-30 05:37:36,IN,CUST-IN-3150,MAT-10002,116,Normal,2025-04-30,0,Shipping Started,2025-04-30 18:16:00,Quality Check → Shipping Started,12.64,24,False
ORD-0484,Shipping Started,2025-04-30 18:16:00,IN,CUST-IN-3150,MAT-10002,116,Normal,2025-04-30,0,Delivered,2025-05-02 17:58:00,Shipping Started → Delivered,47.7,72,False
ORD-0485,Order Created,2025-03-19 08:47:00,IN,CUST-IN-2943,MAT-10028,54,Normal,2025-03-19,0,Order Approved,2025-03-19 10:50:36,Order Created → Order Approved,2.06,12,False
ORD-0485,Order Approved,2025-03-19 10:50:36,IN,CUST-IN-2943,MAT-10028,54,Normal,2025-03-19,0,Production Started,2025-03-20 07:44:00,Order Approved → Production Started,20.89,24,False
ORD-0485,Production Started,2025-03-20 07:44:00,IN,CUST-IN-2943,MAT-10028,54,Normal,2025-03-20,0,Quality Check,2025-03-21 18:23:36,Production Started → Quality Check,34.66,48,False
ORD-0485,Quality Check,2025-03-21 18:23:36,IN,CUST-IN-2943,MAT-10028,54,Normal,2025-03-21,0,Shipping Started,2025-03-22 02:45:12,Quality Check → Shipping Started,8.36,24,False
ORD-0485,Shipping Started,2025-03-22 02:45:12,IN,CUST-IN-2943,MAT-10028,54,Normal,2025-03-22,0,Delivered,2025-03-23 05:53:36,Shipping Started → Delivered,27.14,72,False
ORD-0486,Order Created,2025-01-20 08:49:00,DE,CUST-DE-8934,MAT-10096,38,Normal,2025-01-20,0,Order Approved,2025-01-20 10:49:36,Order Created → Order Approved,2.01,12,False
ORD-0486,Order Approved,2025-01-20 10:49:36,DE,CUST-DE-8934,MAT-10096,38,Normal,2025-01-20,0,Production Started,2025-01-20 20:22:36,Order Approved → Production Started,9.55,24,False
ORD-0486,Production Started,2025-01-20 20:22:36,DE,CUST-DE-8934,MAT-10096,38,Normal,2025-01-20,0,Quality Check,2025-01-21 09:20:48,Production Started → Quality Check,12.97,48,False
ORD-0486,Quality Check,2025-01-21 09:20:48,DE,CUST-DE-8934,MAT-10096,38,Normal,2025-01-21,0,Shipping Started,2025-01-21 17:25:36,Quality Check → Shipping Started,8.08,24,False
ORD-0486,Shipping Started,2025-01-21 17:25:36,DE,CUST-DE-8934,MAT-10096,38,Normal,2025-01-21,0,Delivered,2025-01-22 21:05:12,Shipping Started → Delivered,27.66,72,False
ORD-0487,Order Created,2025-03-19 08:48:00,BR,CUST-BR-2581,MAT-10015,26,High,2025-03-19,1,Order Approved,2025-03-19 11:54:36,Order Created → Order Approved,3.11,12,False
ORD-0487,Order Approved,2025-03-19 11:54:36,BR,CUST-BR-2581,MAT-10015,26,High,2025-03-19,1,Production Started,2025-03-19 22:15:36,Order Approved → Production Started,10.35,24,False
ORD-0487,Production Started,2025-03-19 22:15:36,BR,CUST-BR-2581,MAT-10015,26,High,2025-03-19,1,Quality Check,2025-03-20 15:06:36,Production Started → Quality Check,16.85,48,False
ORD-0487,Quality Check,2025-03-20 15:06:36,BR,CUST-BR-2581,MAT-10015,26,High,2025-03-20,1,Shipping Started,2025-03-20 21:48:00,Quality Check → Shipping Started,6.69,24,False
ORD-0487,Shipping Started,2025-03-20 21:48:00,BR,CUST-BR-2581,MAT-10015,26,High,2025-03-20,1,Delivered,2025-03-21 15:50:24,Shipping Started → Delivered,18.04,72,False
ORD-0488,Order Created,2025-05-09 17:15:00,CN,CUST-CN-9272,MAT-10072,51,Normal,2025-05-09,0,Order Approved,2025-05-09 19:15:00,Order Created → Order Approved,2.0,12,False
ORD-0488,Order Approved,2025-05-09 19:15:00,CN,CUST-CN-9272,MAT-10072,51,Normal,2025-05-09,0,Production Started,2025-05-10 19:07:12,Order Approved → Production Started,23.87,24,False
ORD-0488,Production Started,2025-05-10 19:07:12,CN,CUST-CN-9272,MAT-10072,51,Normal,2025-05-10,0,Quality Check,2025-05-12 03:13:48,Production Started → Quality Check,32.11,48,False
ORD-0488,Quality Check,2025-05-12 03:13:48,CN,CUST-CN-9272,MAT-10072,51,Normal,2025-05-12,0,Shipping Started,2025-05-12 15:34:48,Quality Check → Shipping Started,12.35,24,False
ORD-0488,Shipping Started,2025-05-12 15:34:48,CN,CUST-CN-9272,MAT-10072,51,Normal,2025-05-12,0,Delivered,2025-05-14 19:54:36,Shipping Started → Delivered,52.33,72,False
ORD-0489,Order Created,2025-01-26 11:58:00,US,CUST-US-9260,MAT-10090,195,Normal,2025-01-26,0,Order Approved,2025-01-26 14:45:24,Order Created → Order Approved,2.79,12,False
ORD-0489,Order Approved,2025-01-26 14:45:24,US,CUST-US-9260,MAT-10090,195,Normal,2025-01-26,0,Production Started,2025-01-27 10:42:24,Order Approved → Production Started,19.95,24,False
ORD-0489,Production Started,2025-01-27 10:42:24,US,CUST-US-9260,MAT-10090,195,Normal,2025-01-27,0,Quality Check,2025-01-28 07:38:48,Production Started → Quality Check,20.94,48,False
ORD-0489,Quality Check,2025-01-28 07:38:48,US,CUST-US-9260,MAT-10090,195,Normal,2025-01-28,0,Shipping Started,2025-01-28 18:32:12,Quality Check → Shipping Started,10.89,24,False
ORD-0489,Shipping Started,2025-01-28 18:32:12,US,CUST-US-9260,MAT-10090,195,Normal,2025-01-28,0,Delivered,2025-01-29 17:25:36,Shipping Started → Delivered,22.89,72,False
ORD-0490,Order Created,2025-02-28 14:07:00,CN,CUST-CN-6149,MAT-10015,141,Normal,2025-02-28,0,Order Approved,2025-02-28 17:09:24,Order Created → Order Approved,3.04,12,False
ORD-0490,Order Approved,2025-02-28 17:09:24,CN,CUST-CN-6149,MAT-10015,141,Normal,2025-02-28,0,Production Started,2025-03-01 12:16:36,Order Approved → Production Started,19.12,24,False
ORD-0490,Production Started,2025-03-01 12:16:36,CN,CUST-CN-6149,MAT-10015,141,Normal,2025-03-01,0,Quality Check,2025-03-02 15:58:00,Production Started → Quality Check,27.69,48,False
ORD-0490,Quality Check,2025-03-02 15:58:00,CN,CUST-CN-6149,MAT-10015,141,Normal,2025-03-02,0,Shipping Started,2025-03-03 00:33:24,Quality Check → Shipping Started,8.59,24,False
ORD-0490,Shipping Started,2025-03-03 00:33:24,CN,CUST-CN-6149,MAT-10015,141,Normal,2025-03-03,0,Delivered,2025-03-04 21:13:00,Shipping Started → Delivered,44.66,72,False
ORD-0491,Order Created,2025-04-27 17:47:00,DE,CUST-DE-6111,MAT-10087,540,Normal,2025-04-27,0,Order Approved,2025-04-27 20:46:24,Order Created → Order Approved,2.99,12,False
ORD-0491,Order Approved,2025-04-27 20:46:24,DE,CUST-DE-6111,MAT-10087,540,Normal,2025-04-27,0,Production Started,2025-04-28 08:59:36,Order Approved → Production Started,12.22,24,False
ORD-0491,Production Started,2025-04-28 08:59:36,DE,CUST-DE-6111,MAT-10087,540,Normal,2025-04-28,0,Quality Check,2025-04-29 07:20:36,Production Started → Quality Check,22.35,48,False
ORD-0491,Quality Check,2025-04-29 07:20:36,DE,CUST-DE-6111,MAT-10087,540,Normal,2025-04-29,0,Shipping Started,2025-04-29 13:12:48,Quality Check → Shipping Started,5.87,24,False
ORD-0491,Shipping Started,2025-04-29 13:12:48,DE,CUST-DE-6111,MAT-10087,540,Normal,2025-04-29,0,Delivered,2025-04-30 22:32:36,Shipping Started → Delivered,33.33,72,False
ORD-0492,Order Created,2025-05-02 13:11:00,US,CUST-US-1209,MAT-10086,215,Normal,2025-05-02,0,Order Approved,2025-05-02 16:00:48,Order Created → Order Approved,2.83,12,False
ORD-0492,Order Approved,2025-05-02 16:00:48,US,CUST-US-1209,MAT-10086,215,Normal,2025-05-02,0,Production Started,2025-05-03 03:25:24,Order Approved → Production Started,11.41,24,False
ORD-0492,Production Started,2025-05-03 03:25:24,US,CUST-US-1209,MAT-10086,215,Normal,2025-05-03,0,Quality Check,2025-05-04 06:26:00,Production Started → Quality Check,27.01,48,False
ORD-0492,Quality Check,2025-05-04 06:26:00,US,CUST-US-1209,MAT-10086,215,Normal,2025-05-04,0,Shipping Started,2025-05-04 17:12:12,Quality Check → Shipping Started,10.77,24,False
ORD-0492,Shipping Started,2025-05-04 17:12:12,US,CUST-US-1209,MAT-10086,215,Normal,2025-05-04,0,Delivered,2025-05-05 15:27:12,Shipping Started → Delivered,22.25,72,False
ORD-0493,Order Created,2025-02-13 09:23:00,US,CUST-US-4261,MAT-10043,36,Normal,2025-02-13,0,Order Approved,2025-02-13 11:30:48,Order Created → Order Approved,2.13,12,False
ORD-0493,Order Approved,2025-02-13 11:30:48,US,CUST-US-4261,MAT-10043,36,Normal,2025-02-13,0,Production Started,2025-02-14 09:33:48,Order Approved → Production Started,22.05,24,False
ORD-0493,Production Started,2025-02-14 09:33:48,US,CUST-US-4261,MAT-10043,36,Normal,2025-02-14,0,Quality Check,2025-02-15 11:45:48,Production Started → Quality Check,26.2,48,False
ORD-0493,Quality Check,2025-02-15 11:45:48,US,CUST-US-4261,MAT-10043,36,Normal,2025-02-15,0,Shipping Started,2025-02-15 19:07:24,Quality Check → Shipping Started,7.36,24,False
ORD-0493,Shipping Started,2025-02-15 19:07:24,US,CUST-US-4261,MAT-10043,36,Normal,2025-02-15,0,Delivered,2025-02-17 03:09:12,Shipping Started → Delivered,32.03,72,False
ORD-0494,Order Created,2025-06-01 12:48:00,BR,CUST-BR-7557,MAT-10045,158,Normal,2025-06-01,0,Order Approved,2025-06-01 16:00:36,Order Created → Order Approved,3.21,12,False
ORD-0494,Order Approved,2025-06-01 16:00:36,BR,CUST-BR-7557,MAT-10045,158,Normal,2025-06-01,0,Production Started,2025-06-02 13:22:48,Order Approved → Production Started,21.37,24,False
ORD-0494,Production Started,2025-06-02 13:22:48,BR,CUST-BR-7557,MAT-10045,158,Normal,2025-06-02,0,Quality Check,2025-06-03 21:43:48,Production Started → Quality Check,32.35,48,False
ORD-0494,Quality Check,2025-06-03 21:43:48,BR,CUST-BR-7557,MAT-10045,158,Normal,2025-06-03,0,Shipping Started,2025-06-04 06:37:12,Quality Check → Shipping Started,8.89,24,False
ORD-0494,Shipping Started,2025-06-04 06:37:12,BR,CUST-BR-7557,MAT-10045,158,Normal,2025-06-04,0,Delivered,2025-06-06 06:49:48,Shipping Started → Delivered,48.21,72,False
ORD-0495,Order Created,2025-06-10 10:01:00,DE,CUST-DE-2631,MAT-10094,69,High,2025-06-10,1,Order Approved,2025-06-10 10:56:48,Order Created → Order Approved,0.93,12,False
ORD-0495,Order Approved,2025-06-10 10:56:48,DE,CUST-DE-2631,MAT-10094,69,High,2025-06-10,1,Production Started,2025-06-10 16:39:24,Order Approved → Production Started,5.71,24,False
ORD-0495,Production Started,2025-06-10 16:39:24,DE,CUST-DE-2631,MAT-10094,69,High,2025-06-10,1,Quality Check,2025-06-11 09:52:00,Production Started → Quality Check,17.21,48,False
ORD-0495,Quality Check,2025-06-11 09:52:00,DE,CUST-DE-2631,MAT-10094,69,High,2025-06-11,1,Shipping Started,2025-06-11 16:50:12,Quality Check → Shipping Started,6.97,24,False
ORD-0495,Shipping Started,2025-06-11 16:50:12,DE,CUST-DE-2631,MAT-10094,69,High,2025-06-11,1,Delivered,2025-06-12 09:01:00,Shipping Started → Delivered,16.18,72,False
ORD-0496,Order Created,2025-01-20 16:49:00,CN,CUST-CN-9064,MAT-10059,34,Normal,2025-01-20,0,Order Approved,2025-01-20 19:10:00,Order Created → Order Approved,2.35,12,False
ORD-0496,Order Approved,2025-01-20 19:10:00,CN,CUST-CN-9064,MAT-10059,34,Normal,2025-01-20,0,Production Started,2025-01-21 16:32:48,Order Approved → Production Started,21.38,24,False
ORD-0496,Production Started,2025-01-21 16:32:48,CN,CUST-CN-9064,MAT-10059,34,Normal,2025-01-21,0,Quality Check,2025-01-22 17:36:24,Production Started → Quality Check,25.06,48,False
ORD-0496,Quality Check,2025-01-22 17:36:24,CN,CUST-CN-9064,MAT-10059,34,Normal,2025-01-22,0,Shipping Started,2025-01-23 02:40:36,Quality Check → Shipping Started,9.07,24,False
ORD-0496,Shipping Started,2025-01-23 02:40:36,CN,CUST-CN-9064,MAT-10059,34,Normal,2025-01-23,0,Delivered,2025-01-25 03:41:12,Shipping Started → Delivered,49.01,72,False
ORD-0497,Order Created,2025-01-31 14:28:00,IN,CUST-IN-6153,MAT-10048,120,High,2025-01-31,1,Order Approved,2025-01-31 16:27:24,Order Created → Order Approved,1.99,12,False
ORD-0497,Order Approved,2025-01-31 16:27:24,IN,CUST-IN-6153,MAT-10048,120,High,2025-01-31,1,Production Started,2025-02-01 00:07:00,Order Approved → Production Started,7.66,24,False
ORD-0497,Production Started,2025-02-01 00:07:00,IN,CUST-IN-6153,MAT-10048,120,High,2025-02-01,1,Quality Check,2025-02-01 15:22:00,Production Started → Quality Check,15.25,48,False
ORD-0497,Quality Check,2025-02-01 15:22:00,IN,CUST-IN-6153,MAT-10048,120,High,2025-02-01,1,Shipping Started,2025-02-01 23:17:12,Quality Check → Shipping Started,7.92,24,False
ORD-0497,Shipping Started,2025-02-01 23:17:12,IN,CUST-IN-6153,MAT-10048,120,High,2025-02-01,1,Delivered,2025-02-03 06:20:12,Shipping Started → Delivered,31.05,72,False
ORD-0498,Order Created,2025-04-10 15:48:00,US,CUST-US-2792,MAT-10072,193,Normal,2025-04-10,0,Order Approved,2025-04-10 19:04:12,Order Created → Order Approved,3.27,12,False
ORD-0498,Order Approved,2025-04-10 19:04:12,US,CUST-US-2792,MAT-10072,193,Normal,2025-04-10,0,Production Started,2025-04-11 14:28:48,Order Approved → Production Started,19.41,24,False
ORD-0498,Production Started,2025-04-11 14:28:48,US,CUST-US-2792,MAT-10072,193,Normal,2025-04-11,0,Quality Check,2025-04-12 23:25:48,Production Started → Quality Check,32.95,48,False
ORD-0498,Quality Check,2025-04-12 23:25:48,US,CUST-US-2792,MAT-10072,193,Normal,2025-04-12,0,Shipping Started,2025-04-13 09:30:36,Quality Check → Shipping Started,10.08,24,False
ORD-0498,Shipping Started,2025-04-13 09:30:36,US,CUST-US-2792,MAT-10072,193,Normal,2025-04-13,0,Delivered,2025-04-14 19:01:12,Shipping Started → Delivered,33.51,72,False
ORD-0499,Order Created,2025-06-01 14:39:00,US,CUST-US-6779,MAT-10098,136,Normal,2025-06-01,0,Order Approved,2025-06-01 18:39:00,Order Created → Order Approved,4.0,12,False
ORD-0499,Order Approved,2025-06-01 18:39:00,US,CUST-US-6779,MAT-10098,136,Normal,2025-06-01,0,Production Started,2025-06-02 09:09:36,Order Approved → Production Started,14.51,24,False
ORD-0499,Production Started,2025-06-02 09:09:36,US,CUST-US-6779,MAT-10098,136,Normal,2025-06-02,0,Quality Check,2025-06-03 02:20:24,Production Started → Quality Check,17.18,48,False
ORD-0499,Quality Check,2025-06-03 02:20:24,US,CUST-US-6779,MAT-10098,136,Normal,2025-06-03,0,Shipping Started,2025-06-03 08:12:00,Quality Check → Shipping Started,5.86,24,False
ORD-0499,Shipping Started,2025-06-03 08:12:00,US,CUST-US-6779,MAT-10098,136,Normal,2025-06-03,0,Delivered,2025-06-05 04:06:00,Shipping Started → Delivered,43.9,72,False
ORD-0500,Order Created,2025-06-10 13:24:00,CN,CUST-CN-2594,MAT-10054,205,Normal,2025-06-10,0,Order Approved,2025-06-10 16:07:48,Order Created → Order Approved,2.73,12,False
ORD-0500,Order Approved,2025-06-10 16:07:48,CN,CUST-CN-2594,MAT-10054,205,Normal,2025-06-10,0,Production Started,2025-06-11 08:40:48,Order Approved → Production Started,16.55,24,False
ORD-0500,Production Started,2025-06-11 08:40:48,CN,CUST-CN-2594,MAT-10054,205,Normal,2025-06-11,0,Quality Check,2025-06-12 20:17:24,Production Started → Quality Check,35.61,48,False
ORD-0500,Quality Check,2025-06-12 20:17:24,CN,CUST-CN-2594,MAT-10054,205,Normal,2025-06-12,0,Shipping Started,2025-06-13 04:31:12,Quality Check → Shipping Started,8.23,24,False
ORD-0500,Shipping Started,2025-06-13 04:31:12,CN,CUST-CN-2594,MAT-10054,205,Normal,2025-06-13,0,Delivered,2025-06-14 22:49:48,Shipping Started → Delivered,42.31,72,False
ORD-0501,Order Created,2025-03-20 09:21:00,IN,CUST-IN-3781,MAT-10002,232,High,2025-03-20,1,Order Approved,2025-03-20 11:30:36,Order Created → Order Approved,2.16,12,False
ORD-0501,Order Approved,2025-03-20 11:30:36,IN,CUST-IN-3781,MAT-10002,232,High,2025-03-20,1,Production Started,2025-03-20 19:10:48,Order Approved → Production Started,7.67,24,False
ORD-0501,Production Started,2025-03-20 19:10:48,IN,CUST-IN-3781,MAT-10002,232,High,2025-03-20,1,Quality Check,2025-03-21 18:54:36,Production Started → Quality Check,23.73,48,False
ORD-0501,Quality Check,2025-03-21 18:54:36,IN,CUST-IN-3781,MAT-10002,232,High,2025-03-21,1,Shipping Started,2025-03-22 01:26:24,Quality Check → Shipping Started,6.53,24,False
ORD-0501,Shipping Started,2025-03-22 01:26:24,IN,CUST-IN-3781,MAT-10002,232,High,2025-03-22,1,Delivered,2025-03-23 02:53:24,Shipping Started → Delivered,25.45,72,False
ORD-0502,Order Created,2025-01-06 13:24:00,BR,CUST-BR-7394,MAT-10041,160,Normal,2025-01-06,0,Order Approved,2025-01-06 16:52:48,Order Created → Order Approved,3.48,12,False
ORD-0502,Order Approved,2025-01-06 16:52:48,BR,CUST-BR-7394,MAT-10041,160,Normal,2025-01-06,0,Production Started,2025-01-11 18:15:36,Order Approved → Production Started,121.38,24,True
ORD-0502,Production Started,2025-01-11 18:15:36,BR,CUST-BR-7394,MAT-10041,160,Normal,2025-01-11,0,Quality Check,2025-01-12 22:30:36,Production Started → Quality Check,28.25,48,False
ORD-0502,Quality Check,2025-01-12 22:30:36,BR,CUST-BR-7394,MAT-10041,160,Normal,2025-01-12,0,Shipping Started,2025-01-13 09:27:36,Quality Check → Shipping Started,10.95,24,False
